mev,hash,CTA,status,eoa,block_number,gas_price,gas_used,revenue,protocols,actions,contract,proxy_impl,inserted_at
11,0xaea85c50767e7a41787e01f6d6a4536d60d050fb61c33423f3814f65320c0bb7,,Success,0xff1b9745f68f84f036e5e92c920038d895fb701a,11054766,85350000000,401580,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x1c99c8fe4f2baae5a61ac250a4d0d6e967f4c2b6,2020-12-01T23:25:50.119869Z
8,0x611803f912a0adcb0b83a4c90a25167effdb20e8652409966ad0590eeb1501f5,,Success,0xff1b9745f68f84f036e5e92c920038d895fb701a,11064523,76579797364,304465,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x5b969062144c1166c2320842e75f09a2cc54f69d,2020-12-01T23:25:50.119869Z
11,0xef88722c23fdda5fe3893e37f5b3608e73ad79cd85699f701a6fc043c925151b,,Success,0xff1b9745f68f84f036e5e92c920038d895fb701a,11064828,232281222037,269605,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x1c99c8fe4f2baae5a61ac250a4d0d6e967f4c2b6,2020-12-01T23:25:50.119869Z
14,0x3429cc897cf415c6d9f8fdf1687fc63ad528fce71e5d753363de43d4aa6aed57,,Success,0xff1b9745f68f84f036e5e92c920038d895fb701a,11067562,59350000000,397385,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
14,0x6d9da4e729e01a225ea16d1f8e731d8f0e860e122c0443cd5c3a29fda154720a,,Success,0xff1b9745f68f84f036e5e92c920038d895fb701a,11067564,58650000000,400040,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
32,0x42c71069d2850f145738a31e29d36387ce7a0fcdd6308291cdb09ae47fca9a41,,Success,0xff1b9745f68f84f036e5e92c920038d895fb701a,11067858,84000000000,766315,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0xd01bc896551f1a36a76fcc1840566bf42dee0b90,2020-12-01T23:25:50.119869Z
17,0x41caae2ea768db74a8b25040d92bf63afa31f9e60a60f6791df4cb3dcd1f9f77,,Success,0xff1b9745f68f84f036e5e92c920038d895fb701a,11088443,220000000000,411203,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0xaaf0e98629e639703dbf6133836bed7cdfc556cd,2020-12-01T23:56:53.272019Z
13,0xe5c2474afd338e205854b645d24538c6390b8b7e2caff6bac5baffe47cb20a3f,,Success,0xff1b9745f68f84f036e5e92c920038d895fb701a,11091128,220000000000,328278,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0xaaf0e98629e639703dbf6133836bed7cdfc556cd,2020-12-02T00:39:30.973229Z
12,0x7ea5de28efd61f6fb2891b70abf6b65c4a31dd1d270ea42e8de778af011a7a3a,,Success,0xff1b9745f68f84f036e5e92c920038d895fb701a,11091248,220000000000,294248,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-02T00:41:29.796368Z
11,0x693d75dacc143bd60a84074e2cd9eac9131e809fd27de6742e7dc36a1389e4b3,,Success,0xff1b9745f68f84f036e5e92c920038d895fb701a,11093702,73350000000,269605,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x1c99c8fe4f2baae5a61ac250a4d0d6e967f4c2b6,2020-12-01T23:25:50.119869Z
12,0x77508d9c7121de1e8327d9e91c888334c851970f70267bf93e17ec562a316649,,Success,0xff1b9745f68f84f036e5e92c920038d895fb701a,11094449,75150000000,289033,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
12,0xdd4cb7d9e4ced0defb6f31d070166670e7a3a0bfca8d295775e1cc0ac024d49e,,Success,0xff28319a7cd2136ea7283e7cdb0675b50ac29dd2,11333499,92039000000,275498,0,{aave},{},0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xba9077f9e6ba006cab2b1475905a41b0e79326c5,2020-12-01T23:25:50.119869Z
12,0x6c88ba7a2f6641e4ae231b5dcdd23276c1ce27604f2fb9ea4a6230744dc0ab5f,,Success,0xff28319a7cd2136ea7283e7cdb0675b50ac29dd2,11333637,100200000000,274701,0,{aave},{},0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xba9077f9e6ba006cab2b1475905a41b0e79326c5,2020-12-01T23:25:50.119869Z
14,0x8e3f25ede59c22a87de691387ea8c1a75c4de2f7b143cf6763c9f6e6ba6c5d6e,,Success,0xff28319a7cd2136ea7283e7cdb0675b50ac29dd2,11006097,104000100000,398152,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
13,0x0dc12b73d7408ceac1d1250b0b16f8acfe7c246dfc7c4f17c87e4c3e90e13fd7,,Success,0xff28319a7cd2136ea7283e7cdb0675b50ac29dd2,11010084,220000000000,478025,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x0b695dd76692f2bbb3e2c706bce7a7505b4c0b52,2020-12-01T23:25:50.119869Z
13,0x2f155d89a819adebac90504cddfc7a3af264e9f41e706fa47026c6e2c74d664d,,Success,0xff28319a7cd2136ea7283e7cdb0675b50ac29dd2,11010091,300175541716,400321,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
13,0xd854f75d72dc28662358a6b206280b9b76aaeb4ea9ab41172d993a448abf1879,,Success,0xff28319a7cd2136ea7283e7cdb0675b50ac29dd2,11010100,123689999999,399309,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
14,0x4576216132d321eeff6c59bfde105854b8875b4e20886fca732af54a144ac412,,Success,0xff28319a7cd2136ea7283e7cdb0675b50ac29dd2,11042586,72467775511,399877,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
10,0x97dde31d2adb84876d487d98de35a66302e7d1353133a39957a559ffed5d695a,,Success,0xff28319a7cd2136ea7283e7cdb0675b50ac29dd2,11042652,144673361300,474991,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x0b695dd76692f2bbb3e2c706bce7a7505b4c0b52,2020-12-01T23:25:50.119869Z
15,0x20dedf31f99703c2a72ec8a15230a3b4b75ebe23411cd76cb3e14e4d8a034777,,Success,0xff28319a7cd2136ea7283e7cdb0675b50ac29dd2,11091405,50000000000,359766,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
16,0xcf9c0d3a7d591c9788d0deffcd8c8718182bdfab88e7c839ffacedfbf6efe6b7,,Success,0xff3769cdbd31893ef1b10a01ee0d8bd1f3773899,11002708,220000000000,395442,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0xaaf0e98629e639703dbf6133836bed7cdfc556cd,2020-12-01T23:25:50.119869Z
14,0xeaf863c8447edf35754c819825759b5225eed85a03bcea7c0fd7b5a1f69fa1c1,,Success,0xff3769cdbd31893ef1b10a01ee0d8bd1f3773899,11021179,220000000000,398175,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
15,0x2e1ab9deb6391818416c2fbea765da3d71867367953c2fc83e0a7dd90238f9ff,,Success,0xff3769cdbd31893ef1b10a01ee0d8bd1f3773899,11022294,150000000000,359977,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
13,0x0b1e0d6cc66a032f51324a5ed700009edc49df6e4cc046704f88ea1bf0c425fa,,Success,0xff3769cdbd31893ef1b10a01ee0d8bd1f3773899,11024226,133000000000,319093,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0xaaf0e98629e639703dbf6133836bed7cdfc556cd,2020-12-01T23:25:50.119869Z
13,0xb773b7cad7ed0f75faca815df512ebff06ce9ee5107f2379b50ba43773de00e1,,Success,0xff3769cdbd31893ef1b10a01ee0d8bd1f3773899,11024239,220000000000,319240,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0xaaf0e98629e639703dbf6133836bed7cdfc556cd,2020-12-01T23:25:50.119869Z
11,0x52745f85c4aa2905b2761398ade83dce269e1402546c057fa0d36a0998fc8383,,Success,0xff3769cdbd31893ef1b10a01ee0d8bd1f3773899,11031303,114808299196,282567,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0xaaf0e98629e639703dbf6133836bed7cdfc556cd,2020-12-01T23:25:50.119869Z
14,0xe87bc2e3e25df388e0f993f3b317d89725407ed5a17153349defb57ab0abb7d1,,Success,0xff3769cdbd31893ef1b10a01ee0d8bd1f3773899,11033608,123520194624,402447,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
14,0x52a02b737a22f5df42a93488a4828fc9a9c1ab67220ef3c5ae55cdd5f7f0c78c,,Success,0xff3769cdbd31893ef1b10a01ee0d8bd1f3773899,11042653,80000100000,413581,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
11,0xaa214d32fd31d780d09b53e7d623a6cb887614436e14215065ff79f85ef1bcf5,,Success,0xff3769cdbd31893ef1b10a01ee0d8bd1f3773899,11066673,55903500000,269636,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x1c99c8fe4f2baae5a61ac250a4d0d6e967f4c2b6,2020-12-01T23:25:50.119869Z
16,0xf25f774cb81856fb45909046b60cc99a0329b728dd36298f50a4e2713e446450,,Success,0xff3769cdbd31893ef1b10a01ee0d8bd1f3773899,11091129,248820244439,396250,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0xaaf0e98629e639703dbf6133836bed7cdfc556cd,2020-12-02T00:39:31.785179Z
16,0x74aa4298910208d14e4010b053343fa6d903e7b6bb19e6e8900aac4888f2b2fa,,Success,0xff3769cdbd31893ef1b10a01ee0d8bd1f3773899,11093203,50000100000,395707,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0xaaf0e98629e639703dbf6133836bed7cdfc556cd,2020-12-01T23:25:50.119869Z
16,0xa6d38f6389118efcf9be46eb7a8a68ee9932449b851c8b5a74643abe7d018047,,Success,0xff3769cdbd31893ef1b10a01ee0d8bd1f3773899,11093205,247306713512,396250,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0xaaf0e98629e639703dbf6133836bed7cdfc556cd,2020-12-01T23:25:50.119869Z
19,0x896cc98e4e9d532456d14fb939cf37035fbd786a0ab3686151cb2f9de3d3be9b,weird Kyber / Bancor pool reward trade,Success,0xff49432a1ea8ac6d12285099ba426d1f16f23c8d,11332723,142884874615,477426,0,{},{},0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x31e1c8a6efe5c0eb5b0f057e50a71b53b8c905d9,2020-12-01T23:25:50.119869Z
19,0xbaa2591f1aa935869aa5a113cd78a6a8117d1e1a9175cc3096c4fc56fbc9a01f,,Success,0xff49432a1ea8ac6d12285099ba426d1f16f23c8d,11333227,355971000256,471489,0,{},{},0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x31e1c8a6efe5c0eb5b0f057e50a71b53b8c905d9,2020-12-01T23:25:50.119869Z
13,0x76c000193f674ab7a21d0ffab66f4e2db4e4624d8c059c6d201c37e5ccc3ae88,,Success,0xff49432a1ea8ac6d12285099ba426d1f16f23c8d,11010101,210061301557,398823,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
14,0xd0418f8b3c0008faab1778440ff9af4f8ef0b91abdfe90ba6638b2be72685e9e,,Success,0xff49432a1ea8ac6d12285099ba426d1f16f23c8d,11041491,117054490350,438715,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
8,0xcc189341b8e4f46037feefb8dacf50fd32e843c09f859d969be850797a9ac3bb,,Success,0xff49432a1ea8ac6d12285099ba426d1f16f23c8d,11061350,70043500000,286047,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x5b969062144c1166c2320842e75f09a2cc54f69d,2020-12-01T23:25:50.119869Z
14,0xfe21eaf7dc76aec2f82a9122e420fd9ee4f996148621884304f68a89e226bee6,,Success,0xff49432a1ea8ac6d12285099ba426d1f16f23c8d,11064747,70722347361,400439,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
8,0x4f76b53ef049a88b21260c7cf595ed0975039bff92844a68fb243dada5372f1c,,Success,0xff49432a1ea8ac6d12285099ba426d1f16f23c8d,11087399,81456500000,193964,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0xd01bc896551f1a36a76fcc1840566bf42dee0b90,2020-12-01T23:36:24.994237Z
14,0xb6f7ae27b7a646787511ffce97739a0634f5923df95d67df5b2dc88cf760cd8f,,Success,0xff59364722a4622a8d33623548926375b1b07767,11332712,150000000000,347717,0,{},{},0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x9b3684cf81f019351896ba7f0642c55c6170954b,2020-12-01T23:25:50.119869Z
9,0xe2ca5bae34e5f8b2bf6f277301a413f4004a79ef8c2ae7fe7028eaa8f4bbd82e,,Success,0xff59364722a4622a8d33623548926375b1b07767,11038018,97147789817,220982,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0xaaf0e98629e639703dbf6133836bed7cdfc556cd,2020-12-01T23:25:50.119869Z
15,0x8d066ee596b4b53a34eb8829236db493fa23d3df36195a1695e1256046243283,,Success,0xff59364722a4622a8d33623548926375b1b07767,11062571,84000000000,380649,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0xaaf0e98629e639703dbf6133836bed7cdfc556cd,2020-12-01T23:25:50.119869Z
14,0x22b021de7d15fff149560583343be4b72d7ec45a0bbf9d894c6283a479fc2933,,Success,0xff59364722a4622a8d33623548926375b1b07767,11087442,182251131316,400848,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:37:23.170274Z
10,0xef57472fa8536522b0a08df97cc6dfb2e92ce9f8d3b8e26d54906afeb1889953,,Success,0xff59364722a4622a8d33623548926375b1b07767,11091127,62791086399,243088,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0xaaf0e98629e639703dbf6133836bed7cdfc556cd,2020-12-02T00:39:30.359464Z
14,0x986148bfdc6e2677d0cc7bf22501cdc926027dc861f47bce816ca93747c4abd3,,Success,0xff59364722a4622a8d33623548926375b1b07767,11091767,135929477992,401256,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
11,0x6cc0e6f14cf6b0692f9890caa2e8a02556aae9a854ffdefa918d8597898c5151,,Success,0xff6d62bc882c2fca5af5cbfe1e6c10b97ba251a4,11003951,220000000000,342137,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
13,0xc2e691a84c3ebc7d595e2b263f840b77dc693d7cd9b5576819daa9445111b5bc,,Success,0xff6d62bc882c2fca5af5cbfe1e6c10b97ba251a4,11010093,239698457683,400829,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
11,0x0a3608876bc59bdb0ab4af8cb08f8eb4aa6ae9a18ff6b22cb7e39ff59f6ae31c,,Success,0xff6d62bc882c2fca5af5cbfe1e6c10b97ba251a4,11042589,145692410579,360935,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
13,0xa21f327014776ffb45bb4f73f4b753d3b8f74fdb8291bbe6f01310596654b7ed,,Success,0xff6d62bc882c2fca5af5cbfe1e6c10b97ba251a4,11042654,220000000000,513681,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x0b695dd76692f2bbb3e2c706bce7a7505b4c0b52,2020-12-01T23:25:50.119869Z
32,0xa51c0280684073dc079fc7f37f7eb991fe6a61fb99bd09f34181c9655f519f6e,,Success,0xff6d62bc882c2fca5af5cbfe1e6c10b97ba251a4,11067810,63245256981,768477,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0xd01bc896551f1a36a76fcc1840566bf42dee0b90,2020-12-01T23:25:50.119869Z
19,0xb20d870e5d00ffdb59a6af7823563fb41e346f988c4d5de19bf225f57421a1a9,weird Kyber / Bancor pool reward trade,Success,0xff7baf00edf054e249e9f498aa51d1934b8d3526,11332261,54606999999,470775,0,{},{},0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x31e1c8a6efe5c0eb5b0f057e50a71b53b8c905d9,2020-12-01T23:25:50.119869Z
19,0xda5cad0c628dca3bf70b61984bf2e0621d27dc94e4c6e120c4cc2490fdd6592e,,Success,0xff7baf00edf054e249e9f498aa51d1934b8d3526,11332335,111375100002,478461,0,{},{},0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x31e1c8a6efe5c0eb5b0f057e50a71b53b8c905d9,2020-12-01T23:25:50.119869Z
12,0xbb06bd59c15f47df90e64347e92ff761f73909190bd736014ee75cd4c2839749,,Success,0xff7baf00edf054e249e9f498aa51d1934b8d3526,11004520,137000100000,294323,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
13,0x6d74514287b813140a79edf9a85dfbefdc80b5e7c704983b4945cc317ff87c72,,Success,0xff7baf00edf054e249e9f498aa51d1934b8d3526,11007061,141948777972,400434,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
11,0x352e609ebab09879d8938f65b38b7e266ead64808b60c8a9bb70e67dbd285748,,Success,0xff7baf00edf054e249e9f498aa51d1934b8d3526,11042582,220000000000,361208,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
14,0x691f85e6576d7fc5016faac35492788fb6ccd396370a5461927b837a1fe506c7,,Success,0xff7baf00edf054e249e9f498aa51d1934b8d3526,11042656,80000100000,443674,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
16,0x8e050d56a092be6ac2d0840b7729ed938aee3bee9b939880bdc6530cda5f8c18,,Success,0xff7baf00edf054e249e9f498aa51d1934b8d3526,11091249,220000000000,394302,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0xaaf0e98629e639703dbf6133836bed7cdfc556cd,2020-12-02T00:41:30.909208Z
16,0x84f6b0492dfbd0891ddb8d9113e28d44a3865c4c337e92b1af5c00355942b3de,,Success,0xff86c0aa0cc44c3b054c5fdb25f85d555c1d2c3a,11057611,80000100000,396116,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0xaaf0e98629e639703dbf6133836bed7cdfc556cd,2020-12-01T23:25:50.119869Z
13,0xf66a310f8161205c38cef61099b0035c18b16c2df1b40a54e28ad9f2027095c5,,Success,0xff910355ad1d3d12e8be75a512553e479726ab45,11001823,98000100014,400496,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
15,0x6fa02b2df55b4713e4a6ac2dd2f99dff825b9fe963f815422cae56e51bcefb9b,,Success,0xff910355ad1d3d12e8be75a512553e479726ab45,11004460,138000100000,360083,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x5b969062144c1166c2320842e75f09a2cc54f69d,2020-12-01T23:25:50.119869Z
11,0x867a20d044cc28741c9713bb4f97b7f0a120cf05424adb7d84b07dea6822a193,,Success,0xff910355ad1d3d12e8be75a512553e479726ab45,11038213,220000000000,361246,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
11,0xdf5f96e37bbdb5148b6b1b91cc253b949e16212a557e57c91c84d5d158ba449c,,Success,0xffa5bfe92b6791dad23c7837abb790b48c2f8995,11028296,95090606928,363362,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x1c99c8fe4f2baae5a61ac250a4d0d6e967f4c2b6,2020-12-01T23:25:50.119869Z
12,0x770b2b616e4d92ca6fdbccfbac3c309481e27f74e5cb006f1ec5ef72c5c36d76,,Success,0xffbfdb803d38d794b5785ee0ac09f83b429d11b5,11004019,220000000000,287897,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x5b969062144c1166c2320842e75f09a2cc54f69d,2020-12-01T23:25:50.119869Z
12,0x7127493a4a66ec93f51af350b3216d026f73c9ded96f1751a99de41b605fc6d0,,Success,0xffbfdb803d38d794b5785ee0ac09f83b429d11b5,11004509,220000000000,294373,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
15,0xc4b554b5d8473339c7cf999cb9e6bdf47e9ee2f329aefa3518a14c06b6e39d84,,Success,0xffbfdb803d38d794b5785ee0ac09f83b429d11b5,11333599,61704999999,382482,0,{},{},0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x2538d9a296e3126aba549a328df0300d7b2ad372,2020-12-01T23:25:50.119869Z
16,0x6a206085ba6072bf0aba2deada16cbf07ebe5ade30e544ae4fda495dee2a87b8,weird Kyber / Bancor pool reward trade,Success,0xffdce1ae835d35bb603c95163e510bb2604a1a41,11332170,86726000000,413087,0,{},{},0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x2538d9a296e3126aba549a328df0300d7b2ad372,2020-12-01T23:25:50.119869Z
14,0x662f5f2033378007a46025e37b2fea6d49272028be9a6158bfd31b43975ffb33,weird Kyber pool reward trade,Success,0xffdce1ae835d35bb603c95163e510bb2604a1a41,11332176,141000100000,355646,0,{},{},0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x2538d9a296e3126aba549a328df0300d7b2ad372,2020-12-01T23:25:50.119869Z
12,0x7e2840e910e89ad0606481e5e1ed15bc4a438c39d801d5e4b70805f433899285,,Success,0xffdce1ae835d35bb603c95163e510bb2604a1a41,11004418,220000000000,294075,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x5b969062144c1166c2320842e75f09a2cc54f69d,2020-12-01T23:25:50.119869Z
13,0xe1a166701ffd801e4037446abdf206c5d82809a850b9919d914bb11397070174,,Success,0xffdce1ae835d35bb603c95163e510bb2604a1a41,11007006,220000000000,420890,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
16,0xaed9d59509ec071d6d796fa874433fa93385f2d16ab2b71e15fd5eb9f3d34803,,Success,0xffdce1ae835d35bb603c95163e510bb2604a1a41,11015589,83051000000,387892,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0xaaf0e98629e639703dbf6133836bed7cdfc556cd,2020-12-01T23:25:50.119869Z
13,0x5296508059f74979bcaa8bef527b721a159204f3913b55cdb0a8ceb91cb8f7fe,,Success,0xffdce1ae835d35bb603c95163e510bb2604a1a41,11043403,220000000000,414640,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
15,0x48492152b891992299009e2ac1cd0cc4e18d46a1263c0bec6fae0e5ad3f8f1ee,,Success,0xffdce1ae835d35bb603c95163e510bb2604a1a41,11044397,220000000000,380729,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0xaaf0e98629e639703dbf6133836bed7cdfc556cd,2020-12-01T23:38:54.319474Z
16,0x9b6b2584e9e00a9b85855ae2ee5f661a184ed1cfc47c168d24bbedd58bed6618,,Success,0xffdce1ae835d35bb603c95163e510bb2604a1a41,11091127,602405518985,396171,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0xaaf0e98629e639703dbf6133836bed7cdfc556cd,2020-12-02T00:39:30.221941Z
15,0x3d1b294c1be18b6238b18055e6e13bd116147a4fda3e925f6930ca6c1cad1a61,,Success,0xffe1c5696d924438fba5274d7b5d8ffa29239a6f,11093202,52311001546,379364,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0xaaf0e98629e639703dbf6133836bed7cdfc556cd,2020-12-01T23:25:50.119869Z
14,0xf1cae5937837308d4484aead8e8e171cf775e2fd1c3e5a9d35cf6b0ae296ef4a,,Success,0xfff66732389866aeaf8f7305da53f442c29e1b8f,11007089,220000000000,404121,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0x398c39714e3c6f9f6f967bb81556e529db5078a9,2020-12-01T23:25:50.119869Z
13,0x055eaa6d0ec26451d280414239020e9186190937bc90b58ccf58ed4cb2b21bb7,,Success,0xfff66732389866aeaf8f7305da53f442c29e1b8f,11042559,84000000000,328701,0,{},{},0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85,0xaaf0e98629e639703dbf6133836bed7cdfc556cd,2020-12-01T23:25:50.119869Z
11,0x9e7770ef70fa3f0bbb9f603712694d1c3ad38e829dbe9afa26dd08672720cf63,bancor arb,Success,0xfffb0526a6eb87e85ba0bacb38dd5b53e9bfc097,11332161,100000100000,269935,0,{},{},0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x31e1c8a6efe5c0eb5b0f057e50a71b53b8c905d9,2020-12-01T23:25:50.119869Z
12,0x87557ef95c273261c32a6d86f28c1830b462f5b0fcd3546edec482d746901a5c,,Success,0xfffb0526a6eb87e85ba0bacb38dd5b53e9bfc097,11332868,220000000000,296145,0,{},{},0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x20912b38c0abb1d14c72588fa22d0228a1c724c6,2020-12-01T23:25:50.119869Z
